,q1c,q1cstd,q1high,q1low,q1range,q1middle,q1pos,q0c,q0cstd,q0high,q0low,q0spanmean,q0spanstd,q0lixt,q0lixc72,q0lixc288,q0lixd,q0lixm,q0lixtv,q0lixc72v,q0lixc288v,q0lixdv,q0lixmv,m0c,m0cstd,m0high,m0low,m0spanmean,m0spanstd,m0lixt,m0lixc72,m0lixc288,m0lixd,m0lixm,m0lixtv,m0lixc72v,m0lixc288v,m0lixdv,m0lixmv
2015-03-20,1.80862037391,0.851452202135,2.25726188453,-3.76596052885,6.02322241339,-0.754349322158,85.1029405913,2.99690993239,0.920216335392,0.512111364746,-0.576189760946,1.09633566881,0.607063056898,37.5165201745,0.0,0.0,-21.7684624543,1.0,-2.68030722001,0.0,0.0,0.35333446434,0.0,0.3464939181,0.988406111024,0.578928352264,-0.48797341035,1.07384079637,0.639528772498,7.28530617257,0.0,0.0,-5.66736668533,1.0,-0.514500356893,0.0,0.0,0.659981834476,0.0
2014-12-19,2.99690993239,0.920216335392,3.2316997724,-7.35724394321,10.5889437156,-2.0627720854,95.5653775047,2.42145578266,0.529901629595,0.296046812617,-0.383052840597,0.681955591312,0.31247239221,40.1968273945,0.0,0.0,-22.1217969186,1.0,-0.287380113731,0.0,0.0,1.16456897325,0.0,1.10641720652,0.358553810643,0.250114884575,-0.370231120228,0.622962252716,0.225316751972,6.2397025046,0.0,0.0,-5.54937746601,1.0,-0.92709868333,0.0,0.0,0.0826000798906,0.0
2014-09-19,2.42145578266,0.529901629595,2.47036177248,-2.71541411992,5.18577589241,-0.122526173721,98.113840982,5.16201133487,0.599897123927,0.325310482965,-0.453130638535,0.782220110408,0.379202733476,40.4842075082,0.0,0.0,-23.2863658919,1.0,5.17366314496,0.0,0.0,-1.0050601045,0.0,3.28013580679,0.344431275357,0.107243390085,-0.402420225048,0.512005540347,0.200637329033,8.9351342115,0.0,0.0,-7.05431486901,1.0,2.12656503429,0.0,0.0,-1.65226555482,0.0
2014-06-20,5.16201133487,0.599897123927,5.16201133487,-2.7232538872,7.88526522207,1.21937872383,100.0,2.65080268772,0.736475824037,0.40170687223,-0.473066267124,0.879293422625,0.442999068723,35.3105443633,0.0,0.0,-22.2813057874,1.0,7.5492931736,0.0,0.0,0.53843971413,0.0,1.64846943499,0.611292281698,0.422704553383,-0.482499696006,0.910078963749,0.353473258906,7.60194575933,0.0,0.0,-6.06785553925,1.0,-0.352681840012,0.0,0.0,-0.137991342131,0.0
2014-03-21,2.65080268772,0.736475824037,3.28435560152,-4.203326877,7.48768247852,-0.459485637738,83.0774631373,6.3400944988,0.660606901924,0.321344852362,-0.459026198236,0.785118927917,0.386318381888,27.7612511897,0.0,0.0,-22.8197455015,1.0,1.7629945011,0.0,0.0,-2.29366763119,0.0,0.751342889075,0.596295430215,0.310803557582,-0.402731580066,0.718535365212,0.471394034357,9.62880935198,0.0,0.0,-7.90541568823,1.0,-0.422328331362,0.0,0.0,0.764580918755,0.0
2013-12-20,6.3400944988,0.660606901924,6.3400944988,-3.18496774199,9.52506224079,1.5775633784,100.0,7.37740283819,0.601123185909,0.362339793531,-0.443418614777,0.809862383633,0.31780196981,25.9982566886,0.0,0.0,-20.5260778703,1.0,6.85303560896,0.0,0.0,-3.54714117701,0.0,2.78990285543,0.636336574833,0.386769880902,-0.453073093713,0.844392515998,0.367094007668,8.46265557765,0.0,0.0,-6.8420446894,1.0,1.58051941534,0.0,0.0,-1.45243141508,0.0
2013-09-20,7.37740283819,0.601123185909,8.35766479449,-1.21450156956,9.57216636405,3.57158161246,79.5184931182,2.28275849017,0.858033020353,0.482181597991,-0.579676738891,1.06820715965,0.460461605216,19.1452210796,0.0,0.0,-16.9789366933,1.0,-0.118017966005,0.0,0.0,0.284369053356,0.0,-3.4656839738,1.05324691335,0.719514830629,-0.559174564197,1.28601054724,0.443700171636,3.83225110325,1.13787153649,1.13787153649,-4.42261058106,1.0,-5.66692311531,1.13787153649,1.13787153649,4.53224264799,0.0
2013-06-21,2.28275849017,0.858033020353,7.21117213922,-0.981445693195,8.19261783242,3.11486322301,-20.3135249286,8.86200670371,0.685041737608,0.307948114494,-0.535598957578,0.849266661054,0.465650351348,19.2632390456,0.0,0.0,-17.2633057467,1.0,5.63633294438,0.0,14.7401316534,-5.54727809904,0.0,2.72433621363,0.668516561128,0.345282959124,-0.553157261775,0.903778141095,0.488475212186,8.9294776359,0.0,0.0,-7.14658250809,1.0,0.795073130609,0.0,0.0,-0.953176710622,0.0
2013-03-15,10.4076175087,0.709004584078,10.586597763,-0.788770522154,11.3753682851,4.89891362042,96.853196313,-3.56059022138,0.7218896003,0.538958631112,-0.465442766476,1.00965860923,0.462766047261,12.5458006349,0.0,-13.7154691509,-10.7734919558,1.0,-7.66938622761,0.0,-13.7154691509,4.48557713213,0.0,3.94887422438,0.627641097387,0.32009905425,-0.614554892824,0.942346989591,0.426939751768,2.36512869717,-0.0145287604682,0.143738893132,-2.04334984705,0.0,2.21041274829,-0.0145287604682,0.143738893132,-3.29828070412,0.0
2012-12-21,-2.05458339944,0.770417215637,0.0856076416433,-7.31569128132,7.40129892297,-3.61504181984,42.1671502973,9.37289344919,0.788284199116,0.378155668492,-0.607682792487,0.994057530343,0.523021703236,20.2737196027,0.0,0.0,-14.7976612893,1.0,9.66296029783,0.0,8.34847445433,-6.48917221799,0.0,3.473813102,0.652380496455,0.315686975368,-0.476986658251,0.798593042493,0.452884667409,10.1225006794,0.0,0.0,-7.60491760886,1.0,3.69027711264,0.0,0.0,-1.9942218552,0.0
